product,brand,price,product_link,image_link
Asymmetrische Sneakers,Marni,690 €,/de/shopping/men/marni-stiefel-im-used-look-item-15268896.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Bemalte Canvas-Sneakers,Marni,520 €,/de/shopping/men/marni-asymmetrische-sneakers-item-15268894.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Bemalte High-Top-Sneakers,Alberto Fasciani,395 €,/de/shopping/men/alberto-fasciani-vulcano-penny-loafer-item-15268723.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,Philippe Model Paris,260 €,/de/shopping/men/philippe-model-paris-trpx-mondial-sneakers-item-15250758.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Philippe Model Paris,280 €,/de/shopping/men/philippe-model-paris-trpx-sneakers-mit-camouflage-print-item-15250757.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",Philippe Model Paris,295 €,/de/shopping/men/philippe-model-paris-klassische-sneakers-item-15250753.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",Philippe Model Paris,295 €,/de/shopping/men/philippe-model-paris-klassische-sneakers-item-15250752.aspx,
'TRPX Mondial' Sneakers,Philippe Model Paris,295 €,/de/shopping/men/philippe-model-paris-royale-mondial-sneakers-item-15250750.aspx,
'TRPX' Sneakers mit Camouflage-Print,Philippe Model Paris,320 €,/de/shopping/men/philippe-model-paris-royale-sneakers-mit-camouflage-print-item-15250749.aspx,
Klassische Sneakers,Philippe Model Paris,291 €,/de/shopping/men/philippe-model-paris-prsx-veau-sneakers-item-15250748.aspx,
Klassische Sneakers,Philippe Model Paris,291 €,/de/shopping/men/philippe-model-paris-prsx-veau-neon-sneakers-item-15250747.aspx,
'Royale Mondial' Sneakers,Philippe Model Paris,350 €,/de/shopping/men/philippe-model-paris-eze-mondial-tech-sneakers-item-15250745.aspx,
'Royale' Sneakers mit Camouflage-Print,Philippe Model Paris,320 €,/de/shopping/men/philippe-model-paris-eze-mondial-sneakers-item-15250744.aspx,
'Prsx Veau' Sneakers,Valentino Garavani,520 €,/de/shopping/men/valentino-garavani-vltn-pantoletten-item-15249056.aspx,
'Prsx Veau Neon' Sneakers,adidas,158 €,/de/shopping/men/adidas-low-top-sneakers-item-15248679.aspx,
'Eze Mondial Tech' Sneakers,Gucci,650 €,/de/shopping/men/gucci-sneakers-mit-orgasmique-print-item-15248582.aspx,
'Eze Mondial' Sneakers,Dolce & Gabbana,445 €,/de/shopping/men/dolce-gabbana-daymaster-sneakers-item-15247822.aspx,
VLTN Pantoletten,Converse,445 €,/de/shopping/men/converse-converse-x-sad-boys-one-star-ox-sneakers-item-15247474.aspx,
low-top sneakers,Nike,686 €,/de/shopping/men/nike-air-max-95-sneakers-item-15247472.aspx,
"Sneakers mit ""Orgasmique""-Print",Nike,4.335 €,/de/shopping/men/nike-nike-x-supreme-blazer-sb-sneakers-item-15247420.aspx,
'Daymaster' Sneakers,Tod's,694 €,/de/shopping/men/tods-klassische-sneakers-item-15246836.aspx,
Converse x Sad Boys 'One Star Ox' Sneakers,Converse,320 €,/de/shopping/men/converse-sean-pablo-ctas-pro-high-top-sneakers-item-15246820.aspx,
'Air Max 95' Sneakers,Marsèll,498 €,/de/shopping/men/marsell-sandalen-aus-lackleder-item-15246288.aspx,
Nike x Supreme 'Blazer SB' Sneakers,Dolce & Gabbana,595 €,/de/shopping/men/dolce-gabbana-ns1-sneakers-item-15245821.aspx,
Klassische Sneakers,Converse,149 €,/de/shopping/men/converse-converse-x-thesoloist-disrupt-high-top-sneakers-item-15245199.aspx,
'Sean Pablo CTAS Pro' High-Top-Sneakers,Prada,490 €,/de/shopping/men/prada-sneakers-mit-mesh-details-item-15244409.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Sandalen aus Lackleder,Prada,650 €,/de/shopping/men/prada-wheel-sneakers-item-15244396.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'NS1' Sneakers,Prada,470 €,/de/shopping/men/prada-slip-on-sneakers-mit-logo-item-15244393.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Converse x TheSoloist 'Disrupt' High-Top-Sneakers,Prada,470 €,/de/shopping/men/prada-slip-on-sneakers-mit-logo-item-15244391.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sneakers mit Mesh-Details,Prada,1.100 €,/de/shopping/men/prada-sneakers-mit-schnurung-item-15244390.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Wheel' Sneakers,Prada,650 €,/de/shopping/men/prada-sneakers-mit-logo-item-15244381.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Slip-On-Sneakers mit Logo,Dolce & Gabbana,445 €,/de/shopping/men/dolce-gabbana-portofino-sneakers-item-15243651.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,Church's,450 €,/de/shopping/men/churchs-boland-sneakers-item-15232539.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Church's,670 €,/de/shopping/men/churchs-chelsea-boots-mit-lasche-item-15232141.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",Moschino,330 €,/de/shopping/men/moschino-teddy-sneakers-item-15231467.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",Moschino,295 €,/de/shopping/men/moschino-sneakers-mit-logo-print-item-15231459.aspx,
'Boland' Sneakers,Nike,90 €,/de/shopping/men/nike-air-max-triax-96-sneakers-item-15230296.aspx,
Chelsea-Boots mit Lasche,adidas,91 €,/de/shopping/men/adidas-superstar-adv-sneakers-item-15230203.aspx,
'Teddy' Sneakers,Nike,143 €,/de/shopping/men/nike-kyrie-6-as-sneakers-item-15230194.aspx,
Sneakers mit Logo-Print,Nike,309 €,/de/shopping/men/nike-air-force-1-utility-qs-sneakers-item-15230176.aspx,
'Air Max Triax 96' Sneakers,Vans,78 €,/de/shopping/men/vans-slip-on-sneakers-mit-karomuster-item-15229871.aspx,
'Superstar ADV' Sneakers,Versace,495 €,/de/shopping/men/versace-nyx-sneakers-mit-medusa-item-15228891.aspx,
'Kyrie 6 AS' Sneakers,Hogan,325 €,/de/shopping/men/hogan-sneakers-mit-logo-patch-item-15228228.aspx,
'Air Force 1 Utility QS' Sneakers,Golden Goose,375 €,/de/shopping/men/golden-goose-superstar-sneakers-im-used-look-item-15227760.aspx,
Slip-On-Sneakers mit Karomuster,Santoni,763 €,/de/shopping/men/santoni-klassische-monk-schuhe-item-15225314.aspx,
'Nyx' Sneakers mit Medusa,Dolce & Gabbana,595 €,/de/shopping/men/dolce-gabbana-portofino-sneakers-item-15225042.aspx,
Sneakers mit Logo-Patch,Philippe Model Paris,294 €,/de/shopping/men/philippe-model-paris-sneakers-im-used-look-item-15224978.aspx,
'Superstar' Sneakers im Used-Look,adidas,197 €,/de/shopping/men/adidas-terrex-free-hiker-sneakers-item-15224967.aspx,
Klassische Monk-Schuhe,Church's,450 €,/de/shopping/men/churchs-sneakers-mit-kontrasteinsatzen-item-15224951.aspx,
'Portofino' Sneakers,Hogan,325 €,/de/shopping/men/hogan-h526-sneakers-item-15224937.aspx,
Sneakers im Used-Look,Salvatore Ferragamo,621 €,/de/shopping/men/salvatore-ferragamo-espadrilles-mit-plateausohle-item-15223850.aspx,
'Terrex Free Hiker' Sneakers,Balenciaga,595 €,/de/shopping/men/balenciaga-speed-sneakers-item-15223845.aspx,
Sneakers mit Kontrasteinsätzen,Nike,196 €,/de/shopping/men/nike-air-force-1-low-valentines-day-2020-sneakers-item-15223590.aspx,
'H526' Sneakers,Nike,167 €,/de/shopping/men/nike-air-force-max-sneakers-item-15223242.aspx,
Espadrilles mit Plateausohle,adidas,91 €,/de/shopping/men/adidas-adidas-x-lotta-volkova-busenitz-sneakers-item-15223238.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'Speed' Sneakers,adidas,109 €,/de/shopping/men/adidas-pro-model-sneakers-item-15223225.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'Air Force 1 Low Valentines Day 2020' Sneakers,Pierre Hardy,565 €,/de/shopping/men/pierre-hardy-sneakers-in-colour-block-optik-item-15223017.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'Air Force Max' Sneakers,Givenchy,650 €,/de/shopping/men/givenchy-sneakers-mit-kroko-effekt-item-15222994.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
adidas x Lotta Volkova 'Busenitz' Sneakers,New Balance,204 €,/de/shopping/men/new-balance-sneakers-in-colour-block-optik-item-15222858.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Pro Model' Sneakers,Saint Laurent,645 €,/de/shopping/men/saint-laurent-high-top-sneakers-mit-einsatzen-item-15222111.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sneakers in Colour-Block-Optik,Saint Laurent,445 €,/de/shopping/men/saint-laurent-andy-sneakers-item-15221638.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,Prada,680 €,/de/shopping/men/prada-penny-loafer-item-15208810.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Prada,730 €,/de/shopping/men/prada-oxford-schuhe-aus-geburstetem-leder-item-15208807.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",Prada,590 €,/de/shopping/men/prada-loafer-mit-logo-schild-item-15208798.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",Prada,590 €,/de/shopping/men/prada-loafer-mit-logo-schild-item-15208793.aspx,
Penny-Loafer,Prada,550 €,/de/shopping/men/prada-montana-sandalen-item-15208725.aspx,
Oxford-Schuhe aus gebürstetem Leder,Tod's,495 €,/de/shopping/men/tods-loafer-mit-t-schild-item-15208663.aspx,
Loafer mit Logo-Schild,Tod's,735 €,/de/shopping/men/tods-gommino-loafer-item-15208653.aspx,
Loafer mit Logo-Schild,Tod's,775 €,/de/shopping/men/tods-klassische-sneakers-item-15207316.aspx,
'Montana' Sandalen,Tod's,410 €,/de/shopping/men/tods-klassische-schnurschuhe-item-15207312.aspx,
Loafer mit T-Schild,Tod's,875 €,/de/shopping/men/tods-klassische-loafer-item-15207308.aspx,
'Gommino' Loafer,Tod's,852 €,/de/shopping/men/tods-loafer-mit-knebelverschluss-item-15207306.aspx,
Klassische Sneakers,Tod's,648 €,/de/shopping/men/tods-klassische-loafer-item-15207305.aspx,
Klassische Schnürschuhe,Tod's,648 €,/de/shopping/men/tods-klassische-loafer-item-15207304.aspx,
Klassische Loafer,Tod's,872 €,/de/shopping/men/tods-sneakers-mit-t-logo-item-15207302.aspx,
Loafer mit Knebelverschluss,Tod's,788 €,/de/shopping/men/tods-city-gommino-loafer-item-15207299.aspx,
Klassische Loafer,Tod's,495 €,/de/shopping/men/tods-loafer-mit-t-logo-item-15207298.aspx,
Klassische Loafer,Tod's,819 €,/de/shopping/men/tods-gommino-loafer-item-15207297.aspx,
Sneakers mit T-Logo,Tod's,672 €,/de/shopping/men/tods-klassische-loafer-item-15207294.aspx,
'City Gommino' Loafer,Tod's,672 €,/de/shopping/men/tods-klassische-loafer-item-15207293.aspx,
Loafer mit T-Logo,Tod's,795 €,/de/shopping/men/tods-karierte-loafer-item-15207285.aspx,
'Gommino' Loafer,Guidi,1.144 €,/de/shopping/men/guidi-stiefel-mit-reiverschluss-item-15206586.aspx,
Klassische Loafer,Salvatore Ferragamo,595 €,/de/shopping/men/salvatore-ferragamo-sneakers-mit-gancini-logo-item-15206515.aspx,
Klassische Loafer,Gucci,750 €,/de/shopping/men/gucci-ultrapace-sneakers-item-15204644.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Karierte Loafer,Reebok,120 €,/de/shopping/men/reebok-sneakers-mit-logo-item-15204560.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Stiefel mit Reißverschluss,Nike,274 €,/de/shopping/men/nike-air-force-1-sneakers-item-15204558.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Sneakers mit Gancini-Logo,Jimmy Choo,550 €,/de/shopping/men/jimmy-choo-mocca-loafer-mit-sternenkette-item-15204532.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Ultrapace' Sneakers,Jimmy Choo,550 €,/de/shopping/men/jimmy-choo-klassische-loafer-item-15204530.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sneakers mit Logo,Burberry,420 €,/de/shopping/men/burberry-runway-check-sneakers-item-15203220.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Air Force 1' Sneakers,Burberry,490 €,/de/shopping/men/burberry-sneakers-mit-einsatzen-item-15203082.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,Vans,67 €,/de/shopping/men/vans-klassische-slip-on-sneakers-item-15158221.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Vans,69 €,/de/shopping/men/vans-sk8-hi-tapered-sneakers-item-15158220.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",adidas,160 €,/de/shopping/men/adidas-ultraboost-2019-sneakers-item-15158116.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",adidas,172 €,/de/shopping/men/adidas-ultraboost-2019-sneakers-item-15158114.aspx,
Klassische Slip-On-Sneakers,adidas,167 €,/de/shopping/men/adidas-ultraboost-primeknit-sneakers-item-15158113.aspx,
'SK8-HI Tapered' Sneakers,adidas,69 €,/de/shopping/men/adidas-altarun-k-sneakers-item-15158111.aspx,
'ULTRABOOST 2019' Sneakers,adidas,91 €,/de/shopping/men/adidas-tyshawn-sneakers-item-15158055.aspx,
'ULTRABOOST 2019' Sneakers,adidas,80 €,/de/shopping/men/adidas-superstar-adv-sneakers-item-15158032.aspx,
'ULTRABOOST Primeknit' Sneakers,adidas,80 €,/de/shopping/men/adidas-matchbreak-super-sneakers-item-15158030.aspx,
'AltaRun K' Sneakers,Nike,67 €,/de/shopping/men/nike-air-ghost-racer-sneakers-item-15157997.aspx,
'Tyshawn' Sneakers,À La Garçonne,195 €,/de/shopping/men/a-la-garconne-skid-sneakers-item-15157939.aspx,
'Superstar ADV' Sneakers,À La Garçonne,195 €,/de/shopping/men/a-la-garconne-skid-sneakers-item-15157938.aspx,
'Matchbreak Super' Sneakers,À La Garçonne,195 €,/de/shopping/men/a-la-garconne-skid-sneakers-item-15157937.aspx,
'Air Ghost Racer' Sneakers,À La Garçonne,185 €,/de/shopping/men/a-la-garconne-skid-fur-sneakers-item-15157936.aspx,
'Skid' Sneakers,À La Garçonne,185 €,/de/shopping/men/a-la-garconne-skid-fur-sneakers-item-15157935.aspx,
'Skid' Sneakers,À La Garçonne,440 €,/de/shopping/men/a-la-garconne-skid-fur-sneakers-item-15157934.aspx,
'Skid' Sneakers,À La Garçonne,185 €,/de/shopping/men/a-la-garconne-skid-fur-sneakers-item-15157933.aspx,
'Skid Fur' Sneakers,À La Garçonne,186 €,/de/shopping/men/a-la-garconne-skid-fur-sneakers-item-15157932.aspx,
'Skid Fur' Sneakers,À La Garçonne,82 €,/de/shopping/men/a-la-garconne-eva-schuhe-mit-logo-item-15157931.aspx,
'Skid Fur' Sneakers,À La Garçonne,82 €,/de/shopping/men/a-la-garconne-eva-schuhe-mit-logo-item-15157930.aspx,
'Skid Fur' Sneakers,À La Garçonne,79 €,/de/shopping/men/a-la-garconne-halbhohe-regenstiefel-item-15157929.aspx,
'Skid Fur' Sneakers,Nike,470 €,/de/shopping/men/nike-barkley-posite-max-sneakers-item-15157826.aspx,
'EVA' Schuhe mit Logo,Moncler,295 €,/de/shopping/men/moncler-bastien-pantoletten-item-15157633.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'EVA' Schuhe mit Logo,Moncler,426 €,/de/shopping/men/moncler-anakin-sneakers-item-15153659.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Halbhohe Regenstiefel,Giuseppe Zanotti,695 €,/de/shopping/men/giuseppe-zanotti-talon-high-top-sneakers-item-15153201.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'Barkley Posite Max' Sneakers,Camper,140 €,/de/shopping/men/camper-brutus-schnurschuhe-item-15152358.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Bastien' Pantoletten,Camper,140 €,/de/shopping/men/camper-brutus-sneakers-item-15152357.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Anakin' Sneakers,PS Paul Smith,165 €,/de/shopping/men/ps-paul-smith-sneakers-mit-einsatzen-item-15152176.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Talon' High-Top-Sneakers,PS Paul Smith,165 €,/de/shopping/men/ps-paul-smith-prince-sneakers-item-15152168.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,adidas,131 €,/de/shopping/men/adidas-rivalry-hi-og-na-kel-sneakers-item-15184700.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Vans,69 €,/de/shopping/men/vans-old-skool-otw-rally-sneakers-item-15183853.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",Jordan,167 €,/de/shopping/men/jordan-jordan-mars-270-sneakers-item-15183849.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",Nike,4.335 €,/de/shopping/men/nike-dunk-high-pro-ferris-bueller-sneakers-item-15182331.aspx,
'Rivalry Hi OG Na-Kel' Sneakers,SWEAR,175 €,/de/shopping/men/swear-air-rev-xtra-high-top-sneakers-item-15182102.aspx,
'Old Skool OTW Rally' Sneakers,Dolce & Gabbana,845 €,/de/shopping/men/dolce-gabbana-loafer-mit-quasten-item-15181897.aspx,
'Jordan Mars 270' Sneakers,Valentino Garavani,490 €,/de/shopping/men/valentino-garavani-rockrunner-camouflage-sneakers-item-15181892.aspx,
'Dunk High Pro Ferris Bueller' Sneakers,New Balance,344 €,/de/shopping/men/new-balance-900v5-sneakers-item-15181754.aspx,
'Air Rev. Xtra' High-Top-Sneakers,Converse,91 €,/de/shopping/men/converse-high-top-sneakers-mit-print-item-15181281.aspx,
Loafer mit Quasten,Versace,595 €,/de/shopping/men/versace-cross-chainer-sneakers-item-15181267.aspx,
'Rockrunner' Camouflage-Sneakers,Prada,650 €,/de/shopping/men/prada-sneakers-mit-netzeinsatz-item-15180910.aspx,
'900V5' Sneakers,Prada,495 €,/de/shopping/men/prada-wheel-sneakers-item-15180909.aspx,
High-Top-Sneakers mit Print,Prada,620 €,/de/shopping/men/prada-wheel-sneakers-item-15180907.aspx,
